DATE,wind,temp,hour,targVar,RateOfChange0.5,RateOfChange2,RateOfChange4,MovingAverage2,MovingAverage4
2018-06-13T11:55:00,15,100,11,31,-11,0,-0.75,19.25,19.375
2018-06-13T13:15:00,21,160,13,36.125,6,0,0,19.25,19.375
2018-06-13T13:55:00,15,190,13,40.625,-6,0,-0.75,19.25,18.625
2018-06-13T15:15:00,21,220,15,45.125,6,-1.25,0,18,18.625
2018-06-13T15:55:00,26,230,15,47.625,5,2.75,1.375,20.75,20
2018-06-13T16:15:00,31,230,16,47.625,5,2.5,1.25,23.25,21.25
2018-06-13T16:55:00,41,230,16,46.375,10,6.5,3.25,29.75,24.5
2018-06-13T17:15:00,36,240,17,47.625,-5,3.75,1.25,33.5,25.75
2018-06-13T17:55:00,57,240,17,49.5,21,7.75,5.25,41.25,31
2018-06-13T18:15:00,62,240,18,48.125,5,7.75,5.125,49,36.125
2018-06-13T18:55:00,51,230,18,48.875,-11,2.5,4.5,51.5,40.625
2018-06-13T19:15:00,57,230,19,50.125,6,5.25,4.5,56.75,45.125
2018-06-13T19:55:00,46,220,19,50.75,-11,-2.75,2.5,54,47.625
2018-06-13T20:15:00,31,210,20,52,-15,-7.75,0,46.25,47.625
2018-06-13T20:55:00,31,190,20,51.375,0,-5,-1.25,41.25,46.375
2018-06-13T21:15:00,46,190,21,49.5,15,-2.75,1.25,38.5,47.625
2018-06-13T21:55:00,72,190,21,44.375,26,6.5,1.875,45,49.5
2018-06-13T22:15:00,51,180,22,43.125,-21,5,-1.375,50,48.125
2018-06-13T22:55:00,57,180,22,39.25,6,6.5,0.75,56.5,48.875
2018-06-13T23:15:00,67,180,23,33.5,10,5.25,1.25,61.75,50.125
2018-06-13T23:55:00,51,180,23,31,-16,-5.25,0.625,56.5,50.75
2018-06-14T00:15:00,41,180,0,29.75,-10,-2.5,1.25,54,52
2018-06-14T00:55:00,26,180,0,31,-15,-7.75,-0.625,46.25,51.375
2018-06-14T01:15:00,31,180,1,32.875,5,-9,-1.875,37.25,49.5
2018-06-14T01:55:00,31,180,1,35.375,0,-5,-5.125,32.25,44.375
2018-06-14T02:15:00,41,180,2,36,10,0,-1.25,32.25,43.125
2018-06-14T02:55:00,26,170,2,39.125,-15,0,-3.875,32.25,39.25
2018-06-14T03:15:00,21,160,3,42.875,-5,-2.5,-5.75,29.75,33.5
2018-06-14T03:55:00,31,150,3,44.75,10,0,-2.5,29.75,31
2018-06-14T04:15:00,31,150,4,46.625,0,-2.5,-1.25,27.25,29.75
2018-06-14T04:55:00,36,140,4,47.25,5,2.5,1.25,29.75,31
2018-06-14T05:15:00,46,150,5,46,10,6.25,1.875,36,32.875
2018-06-14T05:55:00,51,170,5,43.5,5,5,2.5,41,35.375
2018-06-14T06:15:00,46,170,6,41.625,-5,3.75,0.625,44.75,36
2018-06-14T06:55:00,51,170,6,41.625,5,3.75,3.125,48.5,39.125
2018-06-14T07:15:00,51,160,7,43,0,1.25,3.75,49.75,42.875
2018-06-14T07:55:00,46,150,7,46.875,-5,-1.25,1.875,48.5,44.75
2018-06-14T08:15:00,46,150,8,50.75,0,0,1.875,48.5,46.625
2018-06-14T08:55:00,41,160,8,54.625,-5,-2.5,0.625,46,47.25
2018-06-14T09:15:00,36,160,9,59.75,-5,-3.75,-1.25,42.25,46
2018-06-14T09:55:00,31,160,9,64.875,-5,-3.75,-2.5,38.5,43.5
2018-06-14T10:15:00,31,160,10,74.5,0,-3.75,-1.875,34.75,41.625
2018-06-14T10:55:00,51,160,10,81.625,20,2.5,0,37.25,41.625
2018-06-14T11:15:00,62,160,11,86.125,11,6.5,1.375,43.75,43
2018-06-14T11:55:00,77,170,11,89.375,15,11.5,3.875,55.25,46.875
2018-06-14T12:15:00,77,170,12,95.875,0,11.5,3.875,66.75,50.75
2018-06-14T12:55:00,72,180,12,103.625,-5,5.25,3.875,72,54.625
2018-06-14T13:15:00,77,190,13,111.375,5,3.75,5.125,75.75,59.75
2018-06-14T13:55:00,72,200,13,118.5,-5,-1.25,5.125,74.5,64.875
2018-06-14T14:15:00,108,220,14,119.75,36,7.75,9.625,82.25,74.5
2018-06-14T14:55:00,108,220,14,122.375,0,9,7.125,91.25,81.625
2018-06-14T15:15:00,98,220,15,123,-10,5.25,4.5,96.5,86.125
2018-06-14T15:55:00,103,230,15,124.25,5,7.75,3.25,104.25,89.375
2018-06-14T16:15:00,129,240,16,123.625,26,5.25,6.5,109.5,95.875
2018-06-14T16:55:00,134,240,16,117.875,5,6.5,7.75,116,103.625
2018-06-14T17:15:00,139,240,17,113.375,5,10.25,7.75,126.25,111.375
2018-06-14T17:55:00,129,250,17,112,-10,6.5,7.125,132.75,118.5
2018-06-14T18:15:00,118,260,18,111.375,-11,-2.75,1.25,130,119.75
2018-06-14T18:55:00,129,270,18,109.375,11,-1.25,2.625,128.75,122.375
2018-06-14T19:15:00,103,270,19,109.375,-26,-9,0.625,119.75,123
2018-06-14T19:55:00,113,270,19,109.375,10,-4,1.25,115.75,124.25
2018-06-14T20:15:00,124,280,20,108,11,1.5,-0.625,117.25,123.625
2018-06-14T20:55:00,88,280,20,108.625,-36,-10.25,-5.75,107,117.875
2018-06-14T21:15:00,103,290,21,106,15,0,-4.5,107,113.375
2018-06-14T21:55:00,118,280,21,101.5,15,1.25,-1.375,108.25,112
2018-06-14T22:15:00,113,280,22,98.375,-5,-2.75,-0.625,105.5,111.375
2018-06-14T22:55:00,113,280,22,93.875,0,6.25,-2,111.75,109.375
2018-06-14T23:15:00,103,270,23,90,-10,0,0,111.75,109.375
2018-06-14T23:55:00,113,280,23,85.5,10,-1.25,0,110.5,109.375
2018-06-15T00:15:00,113,280,0,81.625,0,0,-1.375,110.5,108
2018-06-15T00:55:00,93,270,0,78.375,-20,-5,0.625,105.5,108.625
2018-06-15T01:15:00,82,270,1,76.5,-11,-5.25,-2.625,100.25,106
2018-06-15T01:55:00,82,270,1,74,0,-7.75,-4.5,92.5,101.5
2018-06-15T05:55:00,88,240,5,70.75,6,-6.25,-3.125,86.25,98.375
2018-06-15T06:15:00,77,240,6,68.25,-11,-4,-4.5,82.25,93.875
2018-06-15T06:55:00,72,240,6,66.375,-5,-2.5,-3.875,79.75,90
2018-06-15T07:15:00,77,250,7,64.5,5,-1.25,-4.5,78.5,85.5
2018-06-15T07:55:00,82,240,7,61.375,5,-1.5,-3.875,77,81.625
2018-06-15T08:15:00,67,240,8,60.125,-15,-2.5,-3.25,74.5,78.375
2018-06-15T08:55:00,67,240,8,60.75,0,-1.25,-1.875,73.25,76.5
2018-06-15T09:15:00,62,240,9,61.375,-5,-3.75,-2.5,69.5,74
2018-06-15T09:55:00,62,240,9,59.375,0,-5,-3.25,64.5,70.75
2018-06-15T10:15:00,57,230,10,57.375,-5,-2.5,-2.5,62,68.25
2018-06-15T10:55:00,57,230,10,57.375,0,-2.5,-1.875,59.5,66.375
2018-06-15T11:15:00,62,230,11,58.625,5,0,-1.875,59.5,64.5
2018-06-15T11:55:00,57,230,11,59.875,-5,-1.25,-3.125,58.25,61.375
2018-06-15T12:15:00,57,230,12,61.125,0,0,-1.25,58.25,60.125
2018-06-15T12:55:00,72,250,12,59.875,15,3.75,0.625,62,60.75
2018-06-15T13:15:00,67,240,13,60.5,-5,1.25,0.625,63.25,61.375
2018-06-15T13:55:00,46,230,13,63.125,-21,-2.75,-2,60.5,59.375
2018-06-15T14:15:00,41,240,14,66.375,-5,-4,-2,56.5,57.375
2018-06-15T14:55:00,57,250,14,69.5,16,-3.75,0,52.75,57.375
2018-06-15T15:15:00,72,250,15,68.25,15,1.25,1.25,54,58.625
2018-06-15T15:55:00,67,250,15,67,-5,5.25,1.25,59.25,59.875
2018-06-15T16:15:00,67,260,16,65,0,6.5,1.25,65.75,61.125
2018-06-15T16:55:00,62,270,16,65,-5,1.25,-1.25,67,59.875
2018-06-15T17:15:00,72,290,17,63.125,10,0,0.625,67,60.5
2018-06-15T17:55:00,67,310,17,61.875,-5,0,2.625,67,63.125
2018-06-15T18:15:00,67,310,18,58.625,0,0,3.25,67,66.375
2018-06-15T18:55:00,82,310,18,54.125,15,5,3.125,72,69.5
2018-06-15T19:15:00,62,320,19,52.75,-20,-2.5,-1.25,69.5,68.25
2018-06-15T19:55:00,57,300,19,54,-5,-2.5,-1.25,67,67
2018-06-15T20:15:00,51,310,20,54.75,-6,-4,-2,63,65
2018-06-15T20:55:00,62,320,20,50.25,11,-5,0,58,65
2018-06-15T21:15:00,57,320,21,45,-5,-1.25,-1.875,56.75,63.125
2018-06-15T21:55:00,57,320,21,39.75,0,0,-1.25,56.75,61.875
2018-06-15T22:15:00,41,320,22,37.25,-16,-2.5,-3.25,54.25,58.625
2018-06-15T22:55:00,46,310,22,34.125,5,-4,-4.5,50.25,54.125
2018-06-15T23:15:00,51,320,23,31,5,-1.5,-1.375,48.75,52.75
2018-06-15T23:55:00,67,290,23,26.5,16,2.5,1.25,51.25,54
2018-06-16T00:15:00,57,290,0,23.875,-10,4,0.75,55.25,54.75
2018-06-16T00:55:00,26,290,0,24.5,-31,-5,-4.5,50.25,50.25
2018-06-16T01:15:00,15,290,1,27.75,-11,-9,-5.25,41.25,45
2018-06-16T02:55:00,15,270,2,33,0,-13,-5.25,28.25,39.75
2018-06-16T03:15:00,21,250,3,36.75,6,-9,-2.5,19.25,37.25
2018-06-16T03:55:00,21,240,3,41.875,0,-1.25,-3.125,18,34.125
2018-06-16T04:15:00,26,230,4,45,5,2.75,-3.125,20.75,31
2018-06-16T04:55:00,31,250,4,46.875,5,4,-4.5,24.75,26.5
2018-06-16T05:15:00,36,250,5,48.125,5,3.75,-2.625,28.5,23.875
2018-06-16T05:55:00,31,240,5,50,-5,2.5,0.625,31,24.5
2018-06-16T06:15:00,41,250,6,52,10,3.75,3.25,34.75,27.75
2018-06-16T06:55:00,57,250,6,46.75,16,6.5,5.25,41.25,33
2018-06-16T07:15:00,51,250,7,43.625,-6,3.75,3.75,45,36.75
2018-06-16T07:55:00,62,240,7,41.625,11,7.75,5.125,52.75,41.875
2018-06-16T08:15:00,51,240,8,38.5,-11,2.5,3.125,55.25,45
2018-06-16T08:55:00,46,240,8,37.875,-5,-2.75,1.875,52.5,46.875
2018-06-16T09:15:00,46,240,9,35.375,0,-1.25,1.25,51.25,48.125
2018-06-16T09:55:00,46,240,9,32.875,0,-4,1.875,47.25,50
2018-06-16T10:15:00,57,240,10,32.125,11,1.5,2,48.75,52
2018-06-16T10:55:00,15,240,10,38.625,-42,-7.75,-5.25,41,46.75
2018-06-16T11:15:00,26,230,11,43.75,11,-5,-3.125,36,43.625
2018-06-16T11:55:00,46,230,11,45.125,20,0,-2,36,41.625
2018-06-16T12:15:00,26,230,12,49,-20,-7.75,-3.125,28.25,38.5
2018-06-16T12:55:00,41,230,12,52.875,15,6.5,-0.625,34.75,37.875
2018-06-16T13:15:00,26,240,13,56,-15,0,-2.5,34.75,35.375
2018-06-16T14:15:00,26,240,14,61.75,0,-5,-2.5,29.75,32.875
2018-06-16T14:55:00,51,250,14,67,25,6.25,-0.75,36,32.125
2018-06-16T15:15:00,67,270,15,68.875,16,6.5,6.5,42.5,38.625
2018-06-16T15:55:00,67,270,15,68.875,0,10.25,5.125,52.75,43.75
2018-06-16T16:15:00,57,270,16,70.75,-10,7.75,1.375,60.5,45.125
2018-06-16T16:55:00,57,280,16,74.625,0,1.5,3.875,62,49
2018-06-16T17:15:00,72,280,17,75.875,15,1.25,3.875,63.25,52.875
2018-06-16T17:55:00,51,290,17,81.125,-21,-4,3.125,59.25,56
2018-06-16T18:15:00,72,300,18,86.875,21,3.75,5.75,63,61.75
2018-06-16T18:55:00,93,310,18,88.75,21,9,5.25,72,67
2018-06-16T19:15:00,82,300,19,90.125,-11,2.5,1.875,74.5,68.875
2018-06-16T19:55:00,67,310,19,92,-15,4,0,78.5,68.875
2018-06-16T20:15:00,72,320,20,91.375,5,0,1.875,78.5,70.75
2018-06-16T20:55:00,88,320,20,87.5,16,-1.25,3.875,77.25,74.625
2018-06-16T21:15:00,82,320,21,83.625,-6,0,1.25,77.25,75.875
2018-06-16T21:55:00,93,320,21,79.75,11,6.5,5.25,83.75,81.125
2018-06-16T22:15:00,118,320,22,74,25,11.5,5.75,95.25,86.875
2018-06-16T22:55:00,108,320,22,69.5,-10,5,1.875,100.25,88.75
2018-06-16T23:15:00,93,320,23,66.875,-15,2.75,1.375,103,90.125
2018-06-16T23:55:00,82,320,23,65,-11,-2.75,1.875,100.25,92
2018-06-17T00:15:00,67,320,0,63,-15,-12.75,-0.625,87.5,91.375
2018-06-17T00:55:00,57,300,0,63,-10,-12.75,-3.875,74.75,87.5
2018-06-17T01:15:00,51,300,1,62.375,-6,-10.5,-3.875,64.25,83.625
2018-06-17T01:55:00,62,300,1,59.75,11,-5,-3.875,59.25,79.75
2018-06-17T02:15:00,72,300,2,53.375,10,1.25,-5.75,60.5,74
2018-06-17T02:55:00,72,290,2,51.5,0,3.75,-4.5,64.25,69.5
2018-06-17T03:15:00,72,290,3,50.25,0,5.25,-2.625,69.5,66.875
2018-06-17T03:55:00,67,290,3,49.625,-5,1.25,-1.875,70.75,65
2018-06-17T04:15:00,51,280,4,51,-16,-5.25,-2,65.5,63
2018-06-17T04:55:00,57,270,4,50.25,6,-3.75,0,61.75,63
2018-06-17T05:15:00,46,260,5,52.25,-11,-6.5,-0.625,55.25,62.375
2018-06-17T05:55:00,41,260,5,54.875,-5,-6.5,-2.625,48.75,59.75
2018-06-17T06:15:00,21,250,6,58.625,-20,-7.5,-6.375,41.25,53.375
2018-06-17T06:55:00,57,260,6,54.75,36,0,-1.875,41.25,51.5
2018-06-17T07:15:00,62,260,7,49.625,5,4,-1.25,45.25,50.25
2018-06-17T07:55:00,62,250,7,43.75,0,5.25,-0.625,50.5,49.625
2018-06-17T08:15:00,62,250,8,39.875,0,10.25,1.375,60.75,51
2018-06-17T08:55:00,51,250,8,36.75,-11,-1.5,-0.75,59.25,50.25
2018-06-17T09:15:00,62,250,9,31.625,11,0,2,59.25,52.25
2018-06-17T09:55:00,62,250,9,27.75,0,0,2.625,59.25,54.875
2018-06-17T10:15:00,51,230,10,24.625,-11,-2.75,3.75,56.5,58.625
2018-06-17T10:55:00,26,230,10,24.625,-25,-6.25,-3.875,50.25,54.75
2018-06-17T11:15:00,21,230,11,26.5,-5,-10.25,-5.125,40,49.625
2018-06-17T11:55:00,15,230,11,32.375,-6,-11.75,-5.875,28.25,43.75
2018-06-17T12:55:00,31,230,12,36.25,16,-5,-3.875,23.25,39.875
2018-06-17T13:15:00,26,230,13,39.375,-5,0,-3.125,23.25,36.75
2018-06-17T13:55:00,21,240,13,41.875,-5,0,-5.125,23.25,31.625
2018-06-17T14:15:00,31,240,14,43.125,10,4,-3.875,27.25,27.75
2018-06-17T14:55:00,26,230,14,45,-5,-1.25,-3.125,26,24.625
2018-06-17T15:15:00,26,230,15,47.5,0,0,0,26,24.625
2018-06-17T15:55:00,36,240,15,48.75,10,3.75,1.875,29.75,26.5
2018-06-17T16:15:00,62,250,16,46.125,26,7.75,5.875,37.5,32.375
2018-06-17T16:55:00,62,250,16,42.875,0,9,3.875,46.5,36.25
2018-06-17T17:15:00,51,250,17,41,-11,6.25,3.125,52.75,39.375
2018-06-17T17:55:00,41,250,17,39.75,-10,1.25,2.5,54,41.875
2018-06-17T18:15:00,41,250,18,43.625,0,-5.25,1.25,48.75,43.125
2018-06-17T18:55:00,41,270,18,46.25,0,-5.25,1.875,43.5,45
2018-06-17T19:15:00,46,270,19,47.625,5,-1.25,2.5,42.25,47.5
2018-06-17T19:55:00,46,270,19,50.25,0,1.25,1.25,43.5,48.75
2018-06-17T20:15:00,41,280,20,52.875,-5,0,-2.625,43.5,46.125
2018-06-17T20:55:00,36,280,20,55.5,-5,-1.25,-3.25,42.25,42.875
2018-06-17T21:15:00,36,280,21,58.125,0,-2.5,-1.875,39.75,41
2018-06-17T21:55:00,31,270,21,60.625,-5,-3.75,-1.25,36,39.75
2018-06-17T22:15:00,72,240,22,60.625,41,7.75,3.875,43.75,43.625
2018-06-17T22:55:00,62,220,22,63.125,-10,6.5,2.625,50.25,46.25
2018-06-17T23:15:00,57,220,23,65.625,-5,5.25,1.375,55.5,47.625
2018-06-17T23:55:00,67,210,23,67.5,10,9,2.625,64.5,50.25
2018-06-18T00:15:00,62,210,0,67.5,-5,-2.5,2.625,62,52.875
2018-06-18T00:55:00,57,200,0,67.5,-5,-1.25,2.625,60.75,55.5
2018-06-18T01:15:00,57,200,1,66.75,0,0,2.625,60.75,58.125
2018-06-18T01:55:00,51,190,1,68.125,-6,-4,2.5,56.75,60.625
2018-06-18T02:15:00,72,190,2,65.5,21,2.5,0,59.25,60.625
2018-06-18T02:55:00,82,180,2,61.625,10,6.25,2.5,65.5,63.125
2018-06-18T03:15:00,77,180,3,57.75,-5,5,2.5,70.5,65.625
2018-06-18T03:55:00,82,180,3,52,5,7.75,1.875,78.25,67.5
2018-06-18T04:15:00,62,180,4,48.125,-20,-2.5,0,75.75,67.5
2018-06-18T04:55:00,57,180,4,45.5,-5,-6.25,0,69.5,67.5
2018-06-18T05:15:00,51,180,5,43.625,-6,-6.5,-0.75,63,66.75
2018-06-18T05:55:00,62,180,5,41.625,11,-5,1.375,58,68.125
2018-06-18T06:15:00,51,180,6,41,-11,-2.75,-2.625,55.25,65.5
2018-06-18T06:55:00,51,180,6,41,0,-1.5,-3.875,53.75,61.625
2018-06-18T07:15:00,46,180,7,41.625,-5,-1.25,-3.875,52.5,57.75
2018-06-18T07:55:00,36,180,7,44.25,-10,-6.5,-5.75,46,52
2018-06-18T08:15:00,31,180,8,46.75,-5,-5,-3.875,41,48.125
2018-06-18T08:55:00,36,180,8,48.625,5,-3.75,-2.625,37.25,45.5
2018-06-18T09:15:00,36,180,9,49.875,0,-2.5,-1.875,34.75,43.625
2018-06-18T09:55:00,46,180,9,50.5,10,2.5,-2,37.25,41.625
2018-06-18T10:15:00,46,180,10,51.875,0,3.75,-0.625,41,41
2018-06-18T10:55:00,51,180,10,53.25,5,3.75,0,44.75,41
2018-06-18T11:15:00,51,170,11,54.625,0,3.75,0.625,48.5,41.625
2018-06-18T11:55:00,57,170,11,55.25,6,2.75,2.625,51.25,44.25
2018-06-18T12:15:00,51,170,12,59.875,-6,1.25,2.5,52.5,46.75
2018-06-18T12:55:00,51,170,12,61.25,0,0,1.875,52.5,48.625
2018-06-18T13:15:00,46,170,13,63.875,-5,-1.25,1.25,51.25,49.875
2018-06-18T13:55:00,51,170,13,65.875,5,-1.5,0.625,49.75,50.5
2018-06-18T14:15:00,57,170,14,65.875,6,1.5,1.375,51.25,51.875
2018-06-18T14:55:00,62,170,14,66.5,5,2.75,1.375,54,53.25
2018-06-18T15:15:00,62,170,15,66.5,0,4,1.375,58,54.625
2018-06-18T15:55:00,62,180,15,67.75,0,2.75,0.625,60.75,55.25
2018-06-18T16:15:00,88,180,16,65.75,26,7.75,4.625,68.5,59.875
2018-06-18T16:55:00,62,180,16,67.625,-26,0,1.375,68.5,61.25
2018-06-18T17:15:00,67,180,17,67,5,1.25,2.625,69.75,63.875
2018-06-18T17:55:00,67,190,17,67.625,0,1.25,2,71,65.875
2018-06-18T18:15:00,57,190,18,68.25,-10,-7.75,0,63.25,65.875
2018-06-18T18:55:00,67,190,18,67.625,10,1.25,0.625,64.5,66.5
2018-06-18T19:15:00,62,200,19,68.875,-5,-1.25,0,63.25,66.5
2018-06-18T19:55:00,72,190,19,67,10,1.25,1.25,64.5,67.75
2018-06-18T20:15:00,72,200,20,66.375,0,3.75,-2,68.25,65.75
2018-06-18T20:55:00,77,200,20,63.125,5,2.5,1.875,70.75,67.625
2018-06-18T21:15:00,62,200,21,61.75,-15,0,-0.625,70.75,67
2018-06-18T21:55:00,72,200,21,59.125,10,0,0.625,70.75,67.625
2018-06-18T22:15:00,62,200,22,57.125,-10,-2.5,0.625,68.25,68.25
2018-06-18T22:55:00,62,200,22,55.75,0,-3.75,-0.625,64.5,67.625
2018-06-18T23:15:00,72,200,23,51.875,10,2.5,1.25,67,68.875
2018-06-18T23:55:00,57,200,23,51.125,-15,-3.75,-1.875,63.25,67
2018-06-19T00:15:00,67,200,0,47.875,10,1.25,-0.625,64.5,66.375
2018-06-19T00:55:00,51,190,0,46,-16,-2.75,-3.25,61.75,63.125
2018-06-19T01:15:00,51,190,1,44.75,0,-5.25,-1.375,56.5,61.75
2018-06-19T01:55:00,51,190,1,44.125,0,-1.5,-2.625,55,59.125
2018-06-19T02:15:00,46,190,2,43.5,-5,-5.25,-2,49.75,57.125
2018-06-19T02:55:00,51,190,2,42.875,5,0,-1.375,49.75,55.75
2018-06-19T03:15:00,41,190,3,43.5,-10,-2.5,-3.875,47.25,51.875
2018-06-19T03:55:00,51,190,3,43.5,10,0,-0.75,47.25,51.125
2018-06-19T04:15:00,41,190,4,42.25,-10,-1.25,-3.25,46,47.875
2018-06-19T04:55:00,36,190,4,42.875,-5,-3.75,-1.875,42.25,46
2018-06-19T05:15:00,41,190,5,43.5,5,0,-1.25,42.25,44.75
2018-06-19T05:55:00,46,180,5,42.875,5,-1.25,-0.625,41,44.125
2018-06-19T06:15:00,41,180,6,41.625,-5,0,-0.625,41,43.5
2018-06-19T06:55:00,46,180,6,39.75,5,2.5,-0.625,43.5,42.875
2018-06-19T07:15:00,46,180,7,38.5,0,1.25,0.625,44.75,43.5
2018-06-19T07:55:00,51,180,7,36.625,5,1.25,0,46,43.5
2018-06-19T08:15:00,31,180,8,37.875,-20,-2.5,-1.25,43.5,42.25
2018-06-19T08:55:00,41,180,8,37.875,10,-1.25,0.625,42.25,42.875
2018-06-19T09:15:00,46,180,9,39.875,5,0,0.625,42.25,43.5
2018-06-19T09:55:00,41,180,9,41.125,-5,-2.5,-0.625,39.75,42.875
2018-06-19T10:15:00,31,180,10,45.625,-10,0,-1.25,39.75,41.625
2018-06-19T10:55:00,31,180,10,47.5,0,-2.5,-1.875,37.25,39.75
2018-06-19T11:15:00,36,170,11,50.75,5,-2.5,-1.25,34.75,38.5
2018-06-19T11:55:00,36,170,11,52,0,-1.25,-1.875,33.5,36.625
2018-06-19T12:15:00,41,170,12,52.625,5,2.5,1.25,36,37.875
2018-06-19T12:55:00,41,170,12,53.25,0,2.5,0,38.5,37.875
2018-06-19T13:15:00,62,170,13,53.25,21,6.5,2,45,39.875
2018-06-19T13:55:00,51,170,13,53.25,-11,3.75,1.25,48.75,41.125
2018-06-19T14:15:00,67,170,14,50.625,16,6.5,4.5,55.25,45.625
2018-06-19T14:55:00,46,170,14,50,-21,1.25,1.875,56.5,47.5
2018-06-19T15:15:00,62,170,15,48,16,0,3.25,56.5,50.75
2018-06-19T15:55:00,46,180,15,48,-16,-1.25,1.25,55.25,52
2018-06-19T16:15:00,46,180,16,48,0,-5.25,0.625,50,52.625
2018-06-19T16:55:00,46,190,16,47.375,0,0,0.625,50,53.25
2018-06-19T17:15:00,62,190,17,46,16,0,0,50,53.25
2018-06-19T17:55:00,51,190,17,45.375,-11,1.25,0,51.25,53.25
2018-06-19T18:15:00,46,190,18,46,-5,0,-2.625,51.25,50.625
2018-06-19T18:55:00,41,190,18,47.25,-5,-1.25,-0.625,50,50
2018-06-19T19:15:00,46,190,19,47.25,5,-4,-2,46,48
2018-06-19T19:55:00,46,190,19,47.875,0,-1.25,0,44.75,48
2018-06-19T20:15:00,46,190,20,47.875,0,0,0,44.75,48
2018-06-19T20:55:00,41,190,20,48.5,-5,0,-0.625,44.75,47.375
2018-06-19T21:15:00,51,190,21,47.875,10,1.25,-1.375,46,46
2018-06-19T21:55:00,46,200,21,47.875,-5,0,-0.625,46,45.375
2018-06-19T22:15:00,51,190,22,47.875,5,1.25,0.625,47.25,46
2018-06-19T22:55:00,51,190,22,49.25,0,2.5,1.25,49.75,47.25
2018-06-19T23:15:00,46,190,23,49.25,-5,-1.25,0,48.5,47.25
2018-06-19T23:55:00,51,190,23,50.625,5,1.25,0.625,49.75,47.875
2018-06-20T00:15:00,46,190,0,50,-5,-1.25,0,48.5,47.875
2018-06-20T00:55:00,46,180,0,48.75,0,-1.25,0.625,47.25,48.5
2018-06-20T01:15:00,46,180,1,47.5,0,0,-0.625,47.25,47.875
2018-06-20T01:55:00,46,180,1,46.25,0,-1.25,0,46,47.875
2018-06-20T02:15:00,51,180,2,45,5,1.25,0,47.25,47.875
2018-06-20T02:55:00,62,170,2,43,11,4,1.375,51.25,49.25
2018-06-20T03:15:00,46,170,3,41.75,-16,0,0,51.25,49.25
2018-06-20T03:55:00,62,170,3,37.875,16,4,1.375,55.25,50.625
2018-06-20T04:15:00,41,170,4,37.25,-21,-2.5,-0.625,52.75,50
2018-06-20T04:55:00,36,160,4,37.25,-5,-6.5,-1.25,46.25,48.75
2018-06-20T05:15:00,36,160,5,37.875,0,-2.5,-1.25,43.75,47.5
2018-06-20T05:55:00,36,160,5,38.5,0,-6.5,-1.25,37.25,46.25
2018-06-20T06:15:00,41,160,6,39.125,5,0,-1.25,37.25,45
2018-06-20T06:55:00,46,160,6,37.875,5,2.5,-2,39.75,43
2018-06-20T07:15:00,36,150,7,37.25,-10,0,-1.25,39.75,41.75
2018-06-20T07:55:00,31,150,7,40.5,-5,-1.25,-3.875,38.5,37.875
2018-06-20T08:15:00,36,150,8,42.375,5,-1.25,-0.625,37.25,37.25
2018-06-20T08:55:00,36,150,8,43,0,-2.5,0,34.75,37.25
2018-06-20T09:15:00,41,150,9,43,5,1.25,0.625,36,37.875
2018-06-20T09:55:00,41,150,9,45.625,0,2.5,0.625,38.5,38.5
2018-06-20T10:15:00,46,150,10,47,5,2.5,0.625,41,39.125
2018-06-20T10:55:00,36,160,10,50.25,-10,0,-1.25,41,37.875
2018-06-20T11:15:00,31,160,11,53.5,-5,-2.5,-0.625,38.5,37.25
2018-06-20T11:55:00,57,160,11,52.125,26,4,3.25,42.5,40.5
2018-06-20T12:15:00,51,160,12,49.625,-6,1.25,1.875,43.75,42.375
2018-06-20T12:55:00,41,160,12,49.625,-10,1.25,0.625,45,43
2018-06-20T13:15:00,41,160,13,52.25,0,2.5,0,47.5,43
2018-06-20T13:55:00,62,170,13,49,21,1.25,2.625,48.75,45.625
2018-06-20T14:15:00,57,170,14,48.25,-5,1.5,1.375,50.25,47
2018-06-20T14:55:00,62,170,14,45,5,5.25,3.25,55.5,50.25
2018-06-20T15:15:00,57,170,15,44.25,-5,4,3.25,59.5,53.5
2018-06-20T15:55:00,46,170,15,44.25,-11,-4,-1.375,55.5,52.125
2018-06-20T16:15:00,31,170,16,48.75,-15,-6.5,-2.5,49,49.625
2018-06-20T16:55:00,41,170,16,51.375,10,-5.25,0,43.75,49.625
2018-06-20T17:15:00,62,170,17,50.75,21,1.25,2.625,45,52.25
2018-06-20T17:55:00,36,170,17,55.25,-26,-2.5,-3.25,42.5,49
2018-06-20T18:15:00,51,170,18,57.875,15,5,-0.75,47.5,48.25
2018-06-20T18:55:00,36,170,18,61.125,-15,-1.25,-3.25,46.25,45
2018-06-20T19:15:00,51,170,19,61.125,15,-2.75,-0.75,43.5,44.25
2018-06-20T19:55:00,46,180,19,63.75,-5,2.5,0,46,44.25
2018-06-20T20:15:00,67,180,20,63.125,21,4,4.5,50,48.75
2018-06-20T20:55:00,62,180,20,63.125,-5,6.5,2.625,56.5,51.375
2018-06-20T21:15:00,57,190,21,63.75,-5,1.5,-0.625,58,50.75
2018-06-20T21:55:00,72,180,21,59.25,15,6.5,4.5,64.5,55.25
2018-06-20T22:15:00,72,180,22,56,0,1.25,2.625,65.75,57.875
2018-06-20T22:55:00,62,180,22,54.625,-10,0,3.25,65.75,61.125
2018-06-20T23:15:00,51,180,23,56.625,-11,-1.5,0,64.25,61.125
